Abstract,Topic,DOI,GPT_response,GPT_class,Input_tokens,Output_tokens,reason_stop,system_fingerprint
"AI decisions are increasingly determining our everyday lives. At present, European anti-discrimination law is process-oriented; it prohibits the inclusion of sensitive data that is particularly protected. However, especially in the context of AI decisions, constellations can be identified in which the inclusion of sensitive characteristics will lead to better and sometimes even less discriminatory result. A result-oriented approach, therefore, might be a more fitting strategy for algorithmic decision making. In this paper we examine the legal framework for including sensitive features in a Support Vector Machine for a fictitious scenario and discuss the resulting challenges in practical application. It turns out that generally ignoring sensitive features - as has been the practice up to now - does not seem to be a fitting strategy for algorithmic decision making. A process-oriented procedure only supposedly comes closer to individual case justice: If one assumes that fewer errors occur when protected characteristics are included, individuals will ultimately also be assessed incorrectly less often, especially when one protected group is more prone to errors than the other. This paper aims to support the current debate about legal regulation of algorithmic decision making systems by discussing an often neglected perspective. © 2022 Hanna Hoffmann, Verena Vogt, Marc P. Hauer, Katharina Zweig",16,10.1016/j.clsr.2022.105658,"This paper critiques the current process-oriented approach of European anti-discrimination law in the context of AI decision-making. It argues for a result-oriented approach that allows the inclusion of sensitive characteristics in algorithms to potentially reduce discrimination. The focus is on the legal implications and practical challenges of this approach, linking it to fairness and ethical outcomes in algorithmic decisions. Thus, it aligns with Class A. Class: A",A,1597,80,stop,fp_0ba0d124f1
"Government agencies are embracing machine learning to support a variety of resource allocation decisions. The U.S. Environmental Protection Agency (EPA), for example, has engaged academic research labs to test the use of machine learning in support of an important national initiative to reduce Clean Water Act violations. We evaluate prototypical risk prediction models that can support compliance interventions and demonstrate how critical algorithmic design choices can generate or mitigate disparate impact in environmental enforcement. First, we show that the definition of which facilities to focus on through this national compliance initiative hinges on arbitrary differences in state-level permitting schemes, causing a shift in environmental protection away from areas with more minority populations. Second, the policy objective to reduce the noncompliance rate is encoded in a classification model, which does not account for the extent of pollution beyond the permitted limit. We hence compare allocation schemes between regression and classification, and show that the latter directs attention towards facilities in more rural and white areas. Overall, our study illustrates that as machine learning enters government, algorithmic design can both embed and elucidate sources of administrative policy discretion with discernable distributional consequences. © 2021 Owner/Author.",16,10.1145/3442188.3445873,"This paper evaluates the use of machine learning in government resource allocation decisions, specifically focusing on environmental enforcement by the EPA. It highlights how algorithmic design choices can lead to disparate impacts on minority populations and discusses the implications of classification versus regression models in addressing compliance. The analysis of these impacts within an economic context aligns with Class A. Class: A",A,1578,68,stop,fp_0ba0d124f1
"Should firms that apply machine learning algorithms in their decision making make their algorithms transparent to the users they affect? Despite the growing calls for algorithmic transparency, most firms keep their algorithms opaque, citing potential gaming by users that may negatively affect the algorithm’s predictive power. In this paper, we develop an analytical model to compare firm and user surplus with and without algorithmic transparency in the presence of strategic users and present novel insights. We identify a broad set of conditions under which making the algorithm transparent actually benefits the firm. We show that, in some cases, even the predictive power of the algorithm can increase if the firm makes the algorithm transparent. By contrast, users may not always be better off under algorithmic transparency. These results hold even when the predictive power of the opaque algorithm comes largely from correlational features and the cost for users to improve them is minimal. We show that these insights are robust under several extensions of the main model. Overall, our results show that firms should not always view manipulation by users as bad. Rather, they should use algorithmic transparency as a lever to motivate users to invest in more desirable features. © 2023 INFORMS Inst.for Operations Res.and the Management Sciences. All rights reserved.",16,10.1287/mnsc.2022.4475,"This paper analyzes the implications of algorithmic transparency for firms using machine learning in decision-making. It develops an analytical model to compare firm and user surplus under different transparency conditions, revealing that transparency can benefit firms and potentially enhance predictive power. The focus on the economic outcomes of algorithmic transparency aligns it with Class A. Class: A",A,1595,65,stop,fp_0ba0d124f1
"Many important decisions are increasingly being made with the help of information systems that use artificial intelligence and machine learning models. These computational models are designed to discover useful patterns from large amounts of data, which augment human capabilities to make decisions in various application domains. However, there are growing concerns regarding the ethics challenges faced by these automated decision-making (ADM) models, most notably on the issue of algorithmic bias, in which the models systematically produce less favorable (i.e., unfair) decisions for certain groups of people. In this commentary, we argue that algorithmic bias is not just a technical (e.g., computational or statistical) problem, and its successful resolution requires deep insights into individual and organizational behavior, economic incentives, as well as complex dynamics of the sociotechnical systems in which the ADM models are embedded. We discuss a human-centric, fairness-aware ADM framework that highlights the holistic involvement of human decision makers in each step of ADM. We review the emerging literature on fairness-aware machine learning and then discuss various strategic decisions that humans need to make, such as formulating proper fairness objectives, recognizing fairness-induced trade-offs and implications, utilizing machine learning model outputs, and managing/governing the decisions of ADM models. We further illustrate how these strategic decisions are jointly informed by behavioral, economic, and design sciences. Our discussions reveal a number of future research opportunities uniquely suitable for Management Information Systems (MIS) researchers to pursue. © 2022 Association for Computing Machinery. All rights reserved.",16,10.1145/3519420,"This commentary addresses the ethical challenges of algorithmic bias in automated decision-making (ADM) systems, emphasizing that it is not merely a technical issue but one that involves human behavior and economic incentives. It proposes a human-centric framework for fairness-aware ADM, discussing the strategic decisions necessary for managing bias. The focus on the implications of AI for fairness and decision-making within an economic context aligns it with Class A. Class: A",A,1646,83,stop,fp_0ba0d124f1
"Rising concern for the societal implications of artificial intelligence systems has inspired a wave of academic and journalistic literature in which deployed systems are audited for harm by investigators from outside the organizations deploying the algorithms. However, it remains challenging for practitioners to identify the harmful repercussions of their own systems prior to deployment, and, once deployed, emergent issues can become difficult or impossible to trace back to their source. In this paper, we introduce a framework for algorithmic auditing that supports artificial intelligence system development end-to-end, to be applied throughout the internal organization development lifecycle. Each stage of the audit yields a set of documents that together form an overall audit report, drawing on an organization's values or principles to assess the fit of decisions made throughout the process. The proposed auditing framework is intended to contribute to closing the accountability gap in the development and deployment of large-scale artificial intelligence systems by embedding a robust process to ensure audit integrity. © 2020 Copyright held by the owner/author(s).",16,10.1145/3351095.3372873,"This paper presents a framework for algorithmic auditing aimed at identifying and mitigating harmful repercussions of AI systems throughout their development lifecycle. It emphasizes the importance of internal audits based on organizational values to enhance accountability in AI deployment. The focus is on creating a structured process for auditing rather than analyzing the impacts of AI on fairness or ethical outcomes. Therefore, it should be classified as Class B. Class: B",B,1545,78,stop,fp_0ba0d124f1
"Today, AI is being increasingly used to help human experts make decisions in high-stakes scenarios. In these scenarios, full automation is often undesirable, not only due to the signiicance of the outcome, but also because human experts can draw on their domain knowledge complementary to the model's to ensure task success. We refer to these scenarios as AI-assisted decision making, where the individual strengths of the human and the AI come together to optimize the joint decision outcome. A key to their success is to appropriately calibrate human trust in the AI on a case-by-case basis; knowing when to trust or distrust the AI allows the human expert to appropriately apply their knowledge, improving decision outcomes in cases where the model is likely to perform poorly. This research conducts a case study of AI-assisted decision making in which humans and AI have comparable performance alone, and explores whether features that reveal case-speciic model information can calibrate trust and improve the joint performance of the human and AI. Speciically, we study the efect of showing conidence score and local explanation for a particular prediction. Through two human experiments, we show that conidence score can help calibrate people's trust in an AI model, but trust calibration alone is not suicient to improve AI-assisted decision making, which may also depend on whether the human can bring in enough unique knowledge to complement the AI's errors. We also highlight the problems in using local explanation for AI-assisted decision making scenarios and invite the research community to explore new approaches to explainability for calibrating human trust in AI. © 2020 Copyright held by the owner/author(s). Publication rights licensed to the Association for Computing Machinery.",16,10.1145/3351095.3372852,"This paper focuses on AI-assisted decision-making, emphasizing the importance of calibrating human trust in AI systems to optimize outcomes. It conducts case studies and experiments to assess how features like confidence scores and local explanations can influence trust and decision performance. The analysis of trust calibration and its impact on decision-making outcomes aligns with ethical considerations in AI, making it relevant to economic contexts. Class: A",A,1683,76,stop,fp_0ba0d124f1
"Humans are the final decision makers in critical tasks that involve ethical and legal concerns, ranging from recidivism prediction, to medical diagnosis, to fighting against fake news. Although machine learning models can sometimes achieve impressive performance in these tasks, these tasks are not amenable to full automation. To realize the potential of machine learning for improving human decisions, it is important to understand how assistance from machine learning models affects human performance and human agency. In this paper, we use deception detection as a testbed and investigate how we can harness explanations and predictions of machine learning models to improve human performance while retaining human agency. We propose a spectrum between full human agency and full automation, and develop varying levels of machine assistance along the spectrum that gradually increase the influence of machine predictions. We find that without showing predicted labels, explanations alone slightly improve human performance in the end task. In comparison, human performance is greatly improved by showing predicted labels (>20% relative improvement) and can be further improved by explicitly suggesting strong machine performance. Interestingly, when predicted labels are shown, explanations of machine predictions induce a similar level of accuracy as an explicit statement of strong machine performance. Our results demonstrate a tradeoff between human performance and human agency and show that explanations of machine predictions can moderate this tradeoff. © 2019 Association for Computing Machinery.",16,10.1145/3287560.3287590,"This paper explores the interaction between machine learning models and human decision-making in critical tasks, focusing on how explanations and predictions from these models can enhance human performance while maintaining agency. It investigates the balance between human agency and machine assistance, using deception detection as a case study. The analysis of how machine learning impacts ethical decision-making aligns with economic implications. Class: A",A,1614,71,stop,fp_0ba0d124f1
"Despite vigorous debates about the technical characteristics of risk assessments being deployed in the U.S. criminal justice system, remarkably little research has studied how these tools aect actual decision-making processes. After all, risk assessments do not make denitive decisions-they inform judges, who are the nal arbiters. It is therefore essential that considerations of risk assessments be informed by rigorous studies of how judges actually interpret and use them. This paper takes a rst step toward such research on human interactions with risk assessments through a controlled experimental study on Amazon Mechanical Turk. We found several behaviors that call into question the supposed ecacy and fairness of risk assessments: our study participants 1) underperformed the risk assessment even when presented with its predictions, 2) could not eectively evaluate the accuracy of their own or the risk assessment's predictions, and 3) exhibited behaviors fraught with “disparate interactions,” whereby the use of risk assessments led to higher risk predictions about black defendants and lower risk predictions about white defendants. These results suggest the need for a new “algorithm-in-the-loop” framework that places machine learning decision-making aids into the sociotechnical context of improving human decisions rather than the technical context of generating the best prediction in the abstract. If risk assessments are to be used at all, they must be grounded in rigorous evaluations of their real-world impacts instead of in their theoretical potential. © 2019 Copyright held by the owner/author(s).",16,10.1145/3287560.3287563,"This paper examines the impact of risk assessment tools in the U.S. criminal justice system, focusing on how judges interpret and use these tools in decision-making. Through a controlled experiment, it highlights issues of efficacy and fairness, including biases in risk predictions based on race. The study advocates for an ""algorithm-in-the-loop"" framework to better integrate machine learning with human decision-making. Given its focus on the implications of AI on fairness and decision-making in an economic context (criminal justice), it aligns with Class A. Class: A",A,1639,105,stop,fp_0ba0d124f1
"Assistive technology featuring artificial intelligence (AI) to support human decision-making has become ubiquitous. Assistive AI achieves accuracy comparable to or even surpassing that of human experts. However, often the adoption of assistive AI systems is limited by a lack of trust of humans into an AI’s prediction. This is why the AI research community has been focusing on rendering AI decisions more transparent by providing explanations of an AIs decision. To what extent these explanations really help to foster trust into an AI system remains an open question. In this paper, we report the results of a behavioural experiment in which subjects were able to draw on the support of an ML-based decision support tool for text classification. We experimentally varied the information subjects received and show that transparency can actually have a negative impact on trust. We discuss implications for decision makers employing assistive AI technology. © 2020 Informa UK Limited, trading as Taylor & Francis Group.",16,10.1080/12460125.2020.1819094,"This paper examines the relationship between transparency in AI decision-making and human trust in assistive AI systems. Through a behavioral experiment, it investigates how varying levels of information affect trust in AI predictions, revealing that increased transparency can sometimes negatively impact trust. The focus on the implications of AI for decision-making and trust aligns it with economic outcomes. Class: A",A,1535,69,stop,fp_0ba0d124f1
"Academics, activists, and regulators are increasingly urging companies to develop and deploy sociotechnical systems that are fair and unbiased. Achieving this goal, however, is complex: the developer must (1) deeply engage with social and legal facets of ""fairness""in a given context, (2) develop software that concretizes these values, and (3) undergo an independent algorithm audit to ensure technical correctness and social accountability of their algorithms. To date, there are few examples of companies that have transparently undertaken all three steps. In this paper we outline a framework for algorithmic auditing by way of a case-study of pymetrics, a startup that uses machine learning to recommend job candidates to their clients. We discuss how pymetrics approaches the question of fairness given the constraints of ethical, regulatory, and client demands, and how pymetrics' software implements adverse impact testing. We also present the results of an independent audit of pymetrics' candidate screening tool. We conclude with recommendations on how to structure audits to be practical, independent, and constructive, so that companies have better incentive to participate in third party audits, and that watchdog groups can be better prepared to investigate companies. © 2021 ACM.",16,10.1145/3442188.3445928,"This paper outlines a framework for algorithmic auditing, focusing on the case study of pymetrics, a startup using machine learning for job candidate recommendations. It discusses the complexities of ensuring fairness in algorithmic systems, including social, legal, and technical aspects, and presents findings from an independent audit of pymetrics' software. The emphasis is on practical recommendations for conducting audits to enhance accountability and fairness in algorithmic decision-making. Since it primarily addresses the auditing process rather than analyzing the impacts of AI on fairness, it should be classified as Class B. Class: B",B,1591,111,stop,fp_0ba0d124f1
"Artificial intelligence algorithms are increasingly adopted as decisional aides by public bodies, with the promise of overcoming biases of human decision-makers. At the same time, they may introduce new biases in the human-algorithm interaction. Drawing on psychology and public administration literatures, we investigate two key biases: overreliance on algorithmic advice even in the face of “warning signals” from other sources (automation bias), and selective adoption of algorithmic advice when this corresponds to stereotypes (selective adherence). We assess these via three experimental studies conducted in the Netherlands: In study 1 (N = 605), we test automation bias by exploring participants' adherence to an algorithmic prediction compared to an equivalent human-expert prediction. We do not find evidence for automation bias. In study 2 (N = 904), we replicate these findings, and also test selective adherence. We find a stronger propensity for adherence when the advice is aligned with group stereotypes, with no significant differences between algorithmic and human-expert advice. In study 3 (N = 1,345), we replicate our design with a sample of civil servants. This study was conducted shortly after a major scandal involving public authorities' reliance on an algorithm with discriminatory outcomes (the “childcare benefits scandal”). The scandal is itself illustrative of our theory and patterns diagnosed empirically in our experiment, yet in our study 3, while supporting our prior findings as to automation bias, we do not find patterns of selective adherence. We suggest this is driven by bureaucrats' enhanced awareness of discrimination and algorithmic biases in the aftermath of the scandal. We discuss the implications of our findings for public sector decision making in the age of automation. Overall, our study speaks to potential negative effects of automation of the administrative state for already vulnerable and disadvantaged citizens. © The Author(s) 2022.",16,10.1093/jopart/muac007,"This paper investigates biases in human-algorithm interactions within public decision-making, focusing on automation bias and selective adherence to algorithmic advice. It employs three experimental studies to assess these biases among participants and civil servants, particularly in the context of a recent scandal involving algorithmic discrimination. The findings highlight the implications of algorithmic decision-making for vulnerable populations. Given its focus on the impacts of AI on fairness and ethical outcomes in an economic context, it aligns with Class A. Class: A",A,1721,96,stop,fp_0ba0d124f1
"Now that machine learning algorithms lie at the center of many important resource allocation pipelines, computer scientists have been unwittingly cast as partial social planners. Given this state of affairs, important questions follow. How do leading notions of fairness as defined by computer scientists map onto longer-standing notions of social welfare? In this paper, we present a welfare-based analysis of fair classification regimes. Our main findings assess the welfare impact of fairness-constrained empirical risk minimization programs on the individuals and groups who are subject to their outputs. We fully characterize the ranges of ε perturbations to a fairness parameter ε in a fair Soft Margin SVM problem that yield better, worse, and neutral outcomes in utility for individuals and by extension, groups. Our method of analysis allows for fast and efficient computation of “fairness-to-welfare” solution paths, thereby allowing practitioners to easily assess whether and which fair learning procedures result in classification outcomes that make groups better-off. Our analyses show that applying stricter fairness criteria codified as parity constraints can worsen welfare outcomes for both groups. More generally, always preferring “more fair” classifiers does not abide by the Pareto Principle-a fundamental axiom of social choice theory and welfare economics. Recent work in machine learning has rallied around these notions of fairness as critical to ensuring that algorithmic systems do not have disparate negative impact on disadvantaged social groups. By showing that these constraints often fail to translate into improved outcomes for these groups, we cast doubt on their effectiveness as a means to ensure fairness and justice. © 2020 Copyright held by the owner/author(s). Publication rights licensed to ACM.",16,10.1145/3351095.3372857,"This paper analyzes the relationship between fairness in machine learning and social welfare, focusing on the welfare impacts of fairness-constrained algorithms. It characterizes how variations in fairness parameters affect utility outcomes for individuals and groups, and critiques the effectiveness of strict fairness criteria in improving welfare. The emphasis on the implications of AI for social welfare aligns it with economic outcomes. Class: A",A,1671,72,stop,fp_0ba0d124f1
"Artificial intelligence is similar to human intelligence, and robots in organisations always perform human tasks. However, AI encounters a variety of biases during its operational process in the online economy. The coded algorithms helps in decision-making in firms with a variety of biases and ambiguity. The study is qualitative in nature and asserts that AI biases and vulnerabilities experienced by people across industries lead to gender biases and racial discrimination. Furthermore, the study describes the different types of biases and emphasises the importance of responsible AI in firms in order to reduce the risk from AI. The implications discuss how policymakers, managers, and employees must understand biases to improve corporate fairness and societal well-being. Future research can be carryout on consumer bias, bias in job automation and bias in societal data. © 2023 The Author(s)",16,10.1016/j.jjimei.2023.100165,"This paper qualitatively examines biases in artificial intelligence within organizations, focusing on how these biases can lead to gender and racial discrimination. It emphasizes the need for responsible AI to mitigate these biases and discusses implications for policymakers and managers to enhance corporate fairness and societal well-being. The analysis of AI biases and their impact on ethical outcomes aligns it with economic contexts. Class: A",A,1507,72,stop,fp_0ba0d124f1
"Algorithms based on Artificial Intelligence technologies are slowly transforming street-level bureaucracies, yet a lack of algorithmic transparency may jeopardize citizen trust. Based on procedural fairness theory, this article hypothesizes that two core elements of algorithmic transparency (accessibility and explainability) are crucial to strengthening the perceived trustworthiness of street-level decision-making. This is tested in one experimental scenario with low discretion (a denied visa application) and one scenario with high discretion (a suspicion of welfare fraud). The results show that: (1) explainability has a more pronounced effect on trust than the accessibility of the algorithm; (2) the effect of algorithmic transparency not only pertains to trust in the algorithm itself but also—partially—to trust in the human decision-maker; (3) the effects of algorithmic transparency are not robust across decision context. These findings imply that transparency-as-accessibility is insufficient to foster citizen trust. Algorithmic explainability must be addressed to maintain and foster trustworthiness algorithmic decision-making. © 2022 The Author. Public Administration Review published by Wiley Periodicals LLC on behalf of American Society for Public Administration.",16,10.1111/puar.13483,"This paper examines the relationship between algorithmic transparency and citizen trust in street-level bureaucracies, focusing on the roles of accessibility and explainability. It tests these hypotheses through experimental scenarios involving decision-making contexts. The findings highlight the importance of explainability in fostering trust, indicating that transparency alone is insufficient. Since the paper analyzes the impacts of AI on trust and decision-making within an economic context, it aligns with Class A. Class: A",A,1576,86,stop,fp_0ba0d124f1
"Can we achieve an adequate level of explanation for complex machine learning models in high-risk AI applications when applying the EU data protection framework? In this article, we address this question, analysing from a multidisciplinary point of view the connection between existing legal requirements for the explainability of AI systems and the current state of the art in the field of explainable AI. We present a case study of a real-life scenario designed to illustrate the application of an AI-based automated decision making process for the medical diagnosis of COVID-19 patients. The scenario exemplifies the trend in the usage of increasingly complex machine-learning algorithms with growing dimensionality of data and model parameters. Based on this setting, we analyse the challenges of providing human legible explanations in practice and we discuss their legal implications following the General Data Protection Regulation (GDPR). Although it might appear that there is just one single form of explanation in the GDPR, we conclude that the context in which the decision-making system operates requires that several forms of explanation are considered. Thus, we propose to design explanations in multiple forms, depending on: the moment of the disclosure of the explanation (either ex ante or ex post); the audience of the explanation (explanation for an expert or a data controller and explanation for the final data subject); the layer of granularity (such as general, group-based or individual explanations); the level of the risks of the automated decision regarding fundamental rights and freedoms. Consequently, explanations should embrace this multifaceted environment. Furthermore, we highlight how the current inability of complex, deep learning based machine learning models to make clear causal links between input data and final decisions represents a limitation for providing exact, human-legible reasons behind specific decisions. This makes the provision of satisfactorily, fair and transparent explanations a serious challenge. Therefore, there are cases where the quality of possible explanations might not be assessed as an adequate safeguard for automated decision-making processes under Article 22(3) GDPR. Accordingly, we suggest that further research should focus on alternative tools in the GDPR (such as algorithmic impact assessments from Article 35 GDPR or algorithmic lawfulness justifications) that might be considered to complement the explanations of automated decision-making. © 2021 ACM.",16,10.1145/3442188.3445917,"This paper analyzes the intersection of explainable AI and legal requirements under the EU data protection framework, particularly focusing on the explainability of AI in high-risk applications like medical diagnosis. It discusses the challenges of providing adequate explanations for complex machine learning models and proposes a multifaceted approach to explanations based on context. The emphasis on legal implications and ethical considerations in AI aligns it with the analysis of fairness and decision-making outcomes. Class: A",A,1790,85,stop,fp_0ba0d124f1
"Decision-making systems increasingly orchestrate our world: how to intervene on the algorithmic components to build fair and equitable systems is therefore a question of utmost importance; one that is substantially complicated by the context-dependent nature of fairness and discrimination. Modern decision-making systems that involve allocating resources or information to people (e.g., school choice, advertising) incorporate machine-learned predictions in their pipelines, raising concerns about potential strategic behavior or constrained allocation, concerns usually tackled in the context of mechanism design. Although both machine learning and mechanism design have developed frameworks for addressing issues of fairness and equity, in some complex decision-making systems, neither framework is individually sufficient. In this paper, we develop the position that building fair decision-making systems requires overcoming these limitations which, we argue, are inherent to each field. Our ultimate objective is to build an encompassing framework that cohesively bridges the individual frameworks of mechanism design and machine learning. We begin to lay the ground work towards this goal by comparing the perspective each discipline takes on fair decision-making, teasing out the lessons each field has taught and can teach the other, and highlighting application domains that require a strong collaboration between these disciplines. © 2021 ACM.",16,10.1145/3442188.3445912,This paper addresses the challenge of creating fair and equitable decision-making systems that utilize machine learning and mechanism design. It emphasizes the need for an integrated framework that combines insights from both fields to tackle fairness and discrimination in complex decision-making contexts. The focus on fairness in algorithmic decision-making within an economic context aligns it with Class A. Class: A,A,1586,68,stop,fp_0ba0d124f1
"We present a formal approach to build and evaluate AI systems that include principles of Fairness, Accountability and Transparency (FAT), which are extremely important in various domains where AI models are used, yet their utilization in business settings is scant. We develop and instantiate a FAT-based framework with a privacy-constrained dataset and build a model to demonstrate the balance among these 3 dimensions. These principles are gaining prominence with higher awareness of privacy and fairness in business and society. Our results indicate that FAT can co-exist in a well-designed system. Our contribution lies in presenting and evaluating a functional, FAT-based machine learning model in an affinity prediction scenario. Contrary to common belief, we show that explainable AI/ML systems need not have a major negative impact on predictive performance. Our approach is applicable in a variety of fields such as insurance, health diagnostics, government funds allocation and other business settings. Our work has broad policy implications as well, by making AI and AI-based decisions more ethical, less controversial, and hence, trustworthy. Our work contributes to emerging AI policy perspectives worldwide. © 2021 Elsevier B.V.",16,10.1016/j.dss.2021.113715,"This paper develops a framework for integrating Fairness, Accountability, and Transparency (FAT) into AI systems, particularly in business contexts. It evaluates a machine learning model that adheres to these principles, demonstrating that ethical AI can coexist with predictive performance. The focus on ethical implications and policy contributions aligns it with economic outcomes related to AI deployment. Class: A",A,1574,71,stop,fp_0ba0d124f1
"Data provenance, a record that describes the origins and processing of data, offers new promises in the increasingly important role of artificial intelligence (AI)-based systems in guiding human decision making. To avoid disastrous outcomes that can result from bias-laden AI systems, responsible AI builds on four important characteristics: fairness, accountability, transparency, and explainability. To stimulate further research on data provenance that enables responsible AI, this study outlines existing biases and discusses possible implementations of data provenance to mitigate them. We first review biases stemming from the data's origins and pre-processing. We then discuss the current state of practice, the challenges it presents, and corresponding recommendations to address them. We present a summary highlighting how our recommendations can help establish data provenance and thereby mitigate biases stemming from the data's origins and pre-processing to realize responsible AI-based systems. We conclude with a research agenda suggesting further research avenues. © 2022 Copyright held by the owner/author(s).",16,10.1145/3503488,"This paper focuses on the role of data provenance in promoting responsible AI by addressing biases in data origins and processing. It reviews existing biases and discusses implementations of data provenance to mitigate these issues, while also outlining a research agenda for future studies. Since it emphasizes methods for mitigating bias rather than analyzing the impacts of AI on fairness or ethical outcomes, it should be classified as Class B. Class: B",B,1539,78,stop,fp_0ba0d124f1
"Abstract. Because of a growing number of initiatives and regulations, predictions of modern artificial intelligence (AI) systems increasingly come with explanations about why they behave the way they do. In this paper, we explore the impact of feature-based explanations on users' information processing. We designed two complementary empirical studies where participants either made incentivized decisions on their own, with the aid of opaque predictions, or with explained predictions. In Study 1, laypeople engaged in the deliberately abstract investment game task. In Study 2, experts from the real estate industry estimated listing prices for real German apartments. Our results indicate that the provision of featurebased explanations paves the way for AI systems to reshape users' sense making of information and understanding of the world around them. Specifically, explanations change users' situational weighting of available information and evoke mental model adjustments. Crucially, mental model adjustments are subject to the confirmation bias so that misconceptions can persist and even accumulate, possibly leading to suboptimal or biased decisions. Additionally, mental model adjustments create spillover effects that alter user behavior in related yet disparate domains. Overall, this paper provides important insights into potential downstream consequences of the broad employment of modern explainable AI methods. In particular, side effects of mental model adjustments present a potential risk of manipulating user behavior, promoting discriminatory inclinations, and increasing noise in decision making. Our findings may inform the refinement of current efforts of companies building AI systems and regulators that aim to mitigate problems associated with the black-box nature of many modern AI systems. © 2023 The Author(s).",16,10.1287/isre.2023.1199,"This paper examines the effects of feature-based explanations in AI on users' decision-making processes through two empirical studies involving laypeople and industry experts. It highlights how explanations can reshape users' understanding and lead to confirmation bias, potentially resulting in biased or suboptimal decisions. The focus on the implications of AI explanations for decision-making and ethical outcomes aligns it with economic contexts. Class: A",A,1660,75,stop,fp_0ba0d124f1
"Ensuring fairness in algorithmic decision making is a crucial policy issue. Current legislation ensures fairness by barring algorithm designers fromusing demographic information in their decision making. As a result, to be legally compliant, the algorithms need to ensure equal treatment. However, in many cases, ensuring equal treatment leads to disparate impact particularly when there are differences among groups based on demographic classes. In response, several ""fair""machine learning (ML) algorithms that require impact parity (e.g., equal opportunity) at the cost of equal treatment have recently been proposed to adjust for the societal inequalities. Advocates of fair ML propose changing the law to allow the use of protected class-specific decision rules.We show that the proposed fairML algorithms that require impact parity, while conceptually appealing, can make everyone worse off, including the very class they aim to protect. Compared with the current law, which requires treatment parity, the fairML algorithms, which require impact parity, limit the benefits of a more accurate algorithm for a firm. As a result, profit maximizing firms could underinvest in learning, that is, improving the accuracy of their machine learning algorithms. We show that the investment in learning decreases when misclassification is costly, which is exactly the case when greater accuracy is otherwise desired. Our paper highlights the importance of considering strategic behavior of stake holders when developing and evaluating fair ML algorithms. Overall, our results indicate that fair ML algorithms that require impact parity, if turned into law,may not be able to deliver some of the anticipated benefits. © 2021 INFORMS.",16,10.1287/mnsc.2021.4065,"This paper analyzes the implications of fairness in algorithmic decision-making, particularly the tension between equal treatment and impact parity in machine learning algorithms. It critiques proposed fair ML algorithms, arguing that they may lead to worse outcomes for all, including the groups they aim to protect, by limiting firms' incentives to improve algorithm accuracy. The focus on the economic consequences of fairness in algorithm design aligns it with Class A. Class: A",A,1661,83,stop,fp_0ba0d124f1
"We consider two fundamental and related issues currently facing the development of Artificial Intelligence (AI): the lack of ethics, and the interpretability of AI decisions. Can interpretable AI decisions help to address the issue of ethics in AI? Using a randomized study, we experimentally show that the empirical and liberal turn of the production of explanations tends to select AI explanations with a low denunciatory power. Under certain conditions, interpretability tools are therefore not means but, paradoxically, obstacles to the production of ethical AI since they can give the illusion of being sensitive to ethical incidents. We also show that the denunciatory power of AI explanations is highly dependent on the context in which the explanation takes place, such as the gender or education of the person for whom the explication is intended. AI ethics tools are therefore sometimes too flexible and self-regulation through the liberal production of explanations does not seem to be enough to resolve ethical issues. By following an STS pragmatist program, we highlight the role of non-human actors (such as computational paradigms, testing environments, etc.) in the formation of structural power relations, such as sexism. We then propose two scenarios for the future development of ethical AI: more external regulation, or more liberalization of AI explanations. These two opposite paths will play a major role in the future development of ethical AI. © 2021",16,10.1016/j.techfore.2021.121209,"This paper explores the relationship between interpretability in AI and ethical decision-making. It uses a randomized study to assess how AI explanations can sometimes hinder ethical outcomes by providing misleading reassurances. The analysis highlights the contextual factors affecting the effectiveness of AI explanations and discusses the implications for future AI regulation. Since it critically analyzes the ethical implications of AI within an economic context, it aligns with Class A. Class: A",A,1621,80,stop,fp_0ba0d124f1
"Targeted social policies are the main strategy for poverty alleviation across the developing world. These include targeted cash transfers (CTs), as well as targeted subsidies in health, education, housing, energy, childcare, and others. Due to the scale, diversity, and widespread relevance of targeted social policies like CTs, the algorithmic rules that decide who is eligible to benefit from them-and who is not-are among the most important algorithms operating in the world today. Here we report on a year-long engagement towards improving social targeting systems in a couple of developing countries. We demonstrate that a shift towards the use of AI methods in poverty-based targeting can substantially increase accuracy, extending the coverage of the poor by nearly a million people in two countries, without increasing expenditure. However, we also show that, absent explicit parity constraints, both status quo and AI-based systems induce disparities across population subgroups. Moreover, based on qualitative interviews with local social institutions, we find a lack of consensus on normative standards for prioritization and fairness criteria. Hence, we close by proposing a decision-support platform for distributed governance, which enables a diversity of institutions to customize the use of AI-based insights into their targeting decisions. © 2020 Copyright held by the owner/author(s). Publication rights licensed to the Association for Computing Machinery.",16,10.1145/3351095.3375784,"This paper examines the use of AI in targeted social policies for poverty alleviation, focusing on the accuracy of eligibility algorithms for cash transfers and other benefits. It highlights the potential for AI to improve coverage of the poor while also addressing disparities that may arise without fairness constraints. The study emphasizes the need for a decision-support platform to incorporate diverse fairness criteria in AI applications. Given its focus on the implications of AI for fairness and social outcomes in an economic context, it aligns with Class A. Class: A",A,1612,99,stop,fp_0ba0d124f1
