Abstract,Topic,DOI,GPT_response,GPT_class,Input_tokens,Output_tokens,reason_stop,system_fingerprint
"We present our work with an online retailer, Rue La La, as an example of how a retailer can use its wealth of data to optimize pricing decisions on a daily basis. Rue La La is in the online fashion sample sales industry, where they offer extremely limited-time discounts on designer apparel and accessories. One of the retailer's main challenges is pricing and predicting demand for products that it has never sold before, which account for the majority of sales and revenue. To tackle this challenge, we use machine learning techniques to estimate historical lost sales and predict future demand of new products. The nonparametric structure of our demand prediction model, along with the dependence of a product's demand on the price of competing products, pose new challenges on translating the demand forecasts into a pricing policy. We develop an algorithm to efficiently solve the subsequent multiproduct price optimization that incorporates reference price effects, and we create and implement this algorithm into a pricing decision support tool for Rue La La's daily use. We conduct a field experiment and find that sales does not decrease because of implementing tool recommended price increases for medium and high price point products. Finally, we estimate an increase in revenue of the test group by approximately 9.7% with an associated 90% confidence interval of [2.3%, 17.8%]. © 2016 INFORMS.",18,10.1287/msom.2015.0561,"This paper focuses on using machine learning to optimize pricing decisions for an online retailer, Rue La La, particularly for new products. It develops a demand prediction model and a pricing optimization algorithm, demonstrating the practical application of AI in retail pricing strategies. The emphasis is on using AI methods to address a specific research question rather than measuring AI's impact. Class: B",B,1700,71,stop,fp_0ba0d124f1
"Pricing managers at online retailers face a unique challenge. They must decide on real-time prices for a large number of products with incomplete demand information. The manager runs price experiments to learn about each product’s demand curve and the profitmaximizing price. In practice, balanced field price experiments can create high opportunity costs, because a large number of customers are presented with suboptimal prices. In this paper, we propose an alternative dynamic price experimentation policy. The proposed approach extends multiarmed bandit (MAB) algorithms from statistical machine learning to include microeconomic choice theory. Our automated pricing policy solves this MAB problem using a scalable distribution-free algorithm. We prove analytically that our method is asymptotically optimal for any weakly downward sloping demand curve. In a series of MonteCarlo simulations,we showthat the proposed approach performs favorably compared with balanced field experiments and standard methods in dynamic pricing from computer science. In a calibrated simulation based on an existing pricing field experiment, we find that our algorithm can increase profits by 43% during the month of testing and 4% annually. © 2019 INFORMS.",18,10.1287/mksc.2018.1129,This paper develops a dynamic pricing experimentation policy using multiarmed bandit algorithms to optimize pricing decisions in online retail. It combines statistical machine learning with microeconomic theory to improve profit margins while minimizing opportunity costs associated with suboptimal pricing. The focus is on using AI methods to enhance pricing strategies rather than analyzing AI's impact. Class: B,B,1657,66,stop,fp_0ba0d124f1
"Mobile in-app advertising is now the dominant form of digital advertising. Although these ads have excellent user-tracking properties, they have raised concerns among privacy advocates. This has resulted in an ongoing debate on the value of different types of targeting information, the incentives of ad networks to engage in behavioral targeting, and the role of regulation. To answer these questions, we propose a unified modeling framework that consists of two components—a machine learning framework for targeting and an analytical auction model for examining market outcomes under coun-terfactual targeting regimes. We apply our framework to large-scale data from the leading in-app ad network of an Asian country. We find that an efficient targeting policy based on our machine learning framework improves the average click-through rate by 66.80% over the current system. These gains mainly stem from behavioral information compared with contextual information. Theoretical and empirical counterfactuals show that although total surplus grows with more granular targeting, the ad network’s revenues are nonmonotonic; that is, the most efficient targeting does not maximize ad network revenues. Rather, it is maximized when the ad network does not allow advertisers to engage in behavioral targeting. Our results suggest that ad networks may have economic incentives to preserve users’ privacy without external regulation. © 2020 INFORMS.",18,10.1287/mksc.2020.1235,This paper develops a unified modeling framework combining machine learning for targeting and an analytical auction model to analyze mobile in-app advertising. It examines the effects of different targeting regimes on click-through rates and ad network revenues using large-scale data. The focus is on using AI methods to explore advertising outcomes rather than measuring AI's impact. Class: B,B,1688,66,stop,fp_0ba0d124f1
"We build a game-theoretic model to examine how better demand forecasting resulting from algorithms, machine learning, and artificial intelligence affects the sustainability of collusion in an industry. We find that, although better forecasting allows colluding firms to better tailor prices to demand conditions, it also increases each firm's temptation to deviate to a lower price in time periods of high predicted demand. Overall, our research suggests that, despite concerns expressed by policy makers, better forecasting and algorithms can lead to lower prices and higher consumer surplus. © 2019 INFORMS.",18,10.1287/mnsc.2019.3287,This paper develops a game-theoretic model to analyze the effects of improved demand forecasting through AI and machine learning on collusion sustainability in an industry. It explores the implications of these technologies on pricing strategies and consumer surplus. The focus on AI's impact on market dynamics and collusion qualifies it for category A. Class: A,A,1541,65,stop,fp_0ba0d124f1
"Despite the recent explosive growth of online education, it still suffers from suboptimal learning efficacy, as evidenced by low student completion rates. This deficiency can be attributed to the lack of facetime between teachers and students, and amongst students themselves. In this article, we use the teaching and learning of economics as a case study to illustrate the application of artificial intelligence (AI) based robotic players to help engage students in online, asynchronous environments, therefore, potentially improving student learning outcomes. In particular, students could learn about competitive markets by joining a market full of automated trading robots who find every chance to arbitrage. Alternatively, students could learn to play against other humans by playing against robotic players trained to mimic human behavior, such as anticipating spiteful rejections to unfair offers in the Ultimatum Game where a proposer offers a particular way to split the pot that the responder can only accept or reject. By training robotic players with past data, possibly coming from different country and regions, students can experience and learn how players in different cultures might make decisions under the same scenario. AI can thus help online educators bridge the last mile, incorporating the benefit of both online and in-person learning. © 1973-2011 IEEE.",18,10.1109/EMR.2018.2868068,"This article explores the use of AI-based robotic players in online education to enhance student engagement and learning outcomes in economics. It illustrates how these robotic players can simulate competitive market scenarios and human behavior, thereby improving the learning experience. The focus is on the application of AI to improve educational methods rather than measuring AI's impact. Class: B",B,1673,66,stop,fp_0ba0d124f1
"In the era of digitalisation, e-commerce retail sites have become decisive channels for reaching millions of potential customers worldwide. Digital marketing strategies are formulated by the marketing teams in order to increase the traffic on their e-commerce sites, thereby boosting the sales of the products. With the massive amount of data available from the cloud, which were conventionally made with a high degree of intuition based on decision makers’ knowledge and experience, can now be supported with the application of artificial intelligence techniques. This paper introduces a novel approach in applying the fuzzy association rule mining approach and the fuzzy logic technique, for discovering the factors influencing the pricing decision of products launched in e-commerce retail site, and in formulating flexible, dynamic pricing strategies for each product launched in an e-commerce site. A pricing decision support system for B2B e-commerce retail businesses, namely Smart-Quo, is developed and implemented in a Hong Kong-based B2B e-commerce retail company. A six-month pilot run reveals a significant improvement in terms of the efficiency and effectiveness in making pricing decisions on each product. The case study demonstrates the feasibility and potential benefits of applying artificial intelligence techniques in marketing management in today’s digital age. © 2019, © 2019 Informa UK Limited, trading as Taylor & Francis Group.",18,10.1080/00207543.2019.1566674,"This paper presents a novel AI-based approach using fuzzy association rule mining and fuzzy logic to enhance pricing decisions in e-commerce. It develops a decision support system for B2B retail, demonstrating improved efficiency and effectiveness in pricing strategies. The focus is on using AI methods to address a marketing research question. Class: B",B,1687,62,stop,fp_0ba0d124f1
"Failing to sell fresh produce before expiration not only hurts the bottom line of grocery retailers, but also leads to food waste. This work combines dynamic pricing and information disclosure to help retailers to effectively sell fresh produce and promote sustainability. We focus on a quality-based pricing strategy and whether retailers should disclose information on food quality to customers. We consider a model where a monopolistic retailer sells fresh produce to customers who have different perceptions about food quality within a given time period. We employ a deep reinforcement learning algorithm to derive the optimal pricing and information strategies. Our simulation results show that a quality-based pricing strategy yields lower prices than a pricing strategy that does not consider quality. Lower prices drive demand, thus improving profits and reducing food waste. Additionally, we show that, when an information strategy is allowed, the prices in a quality-based pricing strategy stay the same or even increase during the selling season. This is because information disclosure helps align customers’ biased perceptions on food quality with the actual levels. We show that a combination of quality-based pricing and information disclosure further improves profits and reduces food waste when a large portion of customers consider quality to be lower than actual levels. To implement our ideas, we propose a cloud-based automated system that integrates sensor data, artificial intelligence, and customer communications. Our results have profound implications for the food industry on managing fresh produce. © 2021 Production and Operations Management Society",18,10.1111/poms.13525,"This study employs a deep reinforcement learning algorithm to develop optimal pricing and information disclosure strategies for selling fresh produce, aiming to reduce food waste and improve retailer profits. It focuses on the application of AI methods to address a specific research question in the grocery sector. Class: B",B,1707,53,stop,fp_0ba0d124f1
"Retailers face significant pressure to improve revenue, margins and market share by applying price optimisation models. These are mathematical models that calculate how demand varies at different price levels, then combine that data with information on costs and inventory levels to recommend prices that will improve revenue and profits. These models have been around for a while-so what is different now? We have identified three important changes: (1) Data: availability of internal and external real-time data such as traffic to a website, consumers making buy/no buy decisions and competitor pricing strategies; (2) Analytics: advances in machine learning and ease of access (R, Python) have enabled the development of systems that learn on the fly about consumer behaviour and preferences and generate effective estimates of demand-price relationships; and (3) Automation: increase in computing speed enables real-time optimisation of prices of hundreds of competing products sold by the same retailer. We take advantage of these new opportunities by showing how they were applied at Boston-based flash sales retailer Rue La La, online market maker Groupon, and the largest online retailer in Latin America, B2W Digital (B2W). While all these examples are of on-line businesses which have readily available data and can change prices dynamically, we have also implemented similar methods for brick-and-mortar retailed in applications such as promotional pricing, new product introduction, and assortment optimisation with similar business impacts. Thus, beyond applications to price optimisations, these new trends enable companies to revolutionise their business from procurement to supply chain all the way to revenue management. © 2017 Informa UK Limited, trading as Taylor & Francis Group.",18,10.1080/00207543.2017.1404161,"This paper discusses the evolution of price optimization models in retail, highlighting advancements in data availability, analytics through machine learning, and automation for real-time pricing. It illustrates these concepts with case studies from various retailers. The focus is on how AI and analytics enhance pricing strategies rather than measuring AI's impact. Class: B",B,1752,62,stop,fp_0ba0d124f1
"Motivated by their increasing prevalence, we study outcomes when competing sellers use machine learning algorithms to run real-time dynamic price experiments. These algorithms are often misspecified, ignoring the effect of factors outside their control, for example, competitors’ prices. We show that the long-run prices depend on the informational value (or signal-to-noise ratio) of price experiments: if low, the long-run prices are consistent with the static Nash equilibrium of the corresponding full information setting. However, if high, the long-run prices are supra-competitive—the full information joint monopoly outcome is possible. We show that this occurs via a novel channel: competitors’ algorithms’ prices end up running correlated experiments. Therefore, sellers’ misspecified models overestimate the own price sensitivity, resulting in higher prices. We discuss the implications on competition policy. © 2021 INFORMS.",18,10.1287/mksc.2020.1276,"This paper examines the effects of competing sellers using machine learning algorithms for dynamic pricing, focusing on how misspecified algorithms influence long-run pricing outcomes. It analyzes the relationship between the informational value of price experiments and pricing strategies, discussing implications for competition policy. The focus on the impact of AI in pricing strategies classifies it as A. Class: A",A,1603,68,stop,fp_0ba0d124f1
"Problem definition: Online retailers disclose product availability to influence customer decisions as a form of pressure selling designed to compel customers to rush into a purchase. Can the revelation of this information drive sales and profitability? We study the effect of disclosing product availability on market outcomes—product sales and returns—and identify the contexts where this effect is most powerful. Academic/practical relevance: Increasing sell-out is key for online retailers to remain profitable in the presence of thin margins and complex operations. We provide insights into how their information-disclosure policy—something they can tailor at virtually no cost—can contribute to this important objective. Methodology: We collaborate with an online retailer to procure a year of transaction data on 190,696 products that span 1,290 brands and 472,980 customers. To causally identify our results, we use a generalized difference-in-differences design with matching that exploits one policy of the firm: it discloses product availability only for the last five units. Results: The disclosure of low product availability increases hourly sales—they grow by 13.6%—but these products are more likely to be returned—product return rates increase by 17.0%. Because returns are costly, we also study net sales—product hourly sales minus hourly returns—which increase by 12.5% after the retailer reveals low availability. Managerial implications: The positive effects on sales and profitability amplify over wide assortments and when low-availability signals are abundantly visible and disclosed for deeply discounted products whose sales season is about to end. In addition, we propose a data-driven policy that exploits these results by using machine learning to prescribe the timing of disclosure of scarcity signals in order to boost sales without spiking returns. Copyright: © 2020 INFORMS.",18,10.1287/msom.2020.0882,"This study examines the impact of disclosing product availability on sales and returns in online retail. It employs a generalized difference-in-differences design using transaction data to identify causal effects. The focus is on how information disclosure influences market outcomes, which aligns with the impact of AI in retail strategies. Class: A",A,1785,61,stop,fp_0ba0d124f1
"AI livestream with virtual anchors enables the global brands to promote products by transcending cultural disparities. So the novel business model incorporating AI livestream in cross-border operations is worth investigating to show the tradeoffs in the global brands’ decision between AI and the widely adopted key-opinion-leader (KOL) livestream. We focus on the direct channel because such concern does not exist in the reselling channel by the use of local retailers. We develop a cross-border co-opetition model to show the bright and dark sides of AI livestream, where the tariff cost difference between the livestream channel and the existing retail channel are taken into account. We show that, although the novel features of AI livestream are extensively formulated, this new promotion tool can be beneficial only when (1) the network externality among livestream fans is very strong; or (2) the network externality is relatively weak but the tariff cost in the retail channel is high. The underlying rationality can be interpreted by two interesting effects for the offline retail channel, namely the “suppress effect” in AI livestream and the “bailout effect” in KOL livestream. We further examine the impact of cross-border logistics cost and the KOL's stronger network externality to show the robustness of the main findings. © 2023 Elsevier Ltd",18,10.1016/j.tre.2023.103130,"This paper investigates the trade-offs between AI livestreaming with virtual anchors and traditional KOL livestreaming for global brands in cross-border operations. It develops a co-opetition model to analyze the conditions under which AI livestreaming is beneficial, considering factors like network externality and tariff costs. The focus on the implications of AI in marketing strategies qualifies it for category A. Class: A",A,1691,76,stop,fp_0ba0d124f1
"Dynamic pricing has evolved with technology from earlier price negotiations. To maximize revenue and provide specialized shopping experiences, businesses today use algorithms and data analysis to adapt prices. We define dynamic pricing as price changes that are prompted by changes or differences in four key underlying market demand drivers: (1) People (i.e., individual consumers or consumer segments), (2) Product configurations, (3) Periods (i.e., time), and (4) Places (i.e., locations). The transition from static pricing (uniform prices) to dynamic pricing (changing prices) is evident from different examples, such as online retailers personalizing offers based on customer behavior, and algorithms using facial recognition for personalized pricing in physical stores. Fueled by AI and machine learning algorithms, dynamic pricing is transforming industries from transportation to e-commerce, optimizing revenue and enhancing customer experiences. While it offers benefits like personalization, challenges include ethical concerns, cost of implementation, and customer dissatisfaction. Effective data organization and AI expertise are crucial, but potential pitfalls and regulatory oversight must also be considered. This paper examines the multidimensional application of dynamic pricing, highlights the adaptability and efficiency of dynamic pricing in forming profitable pricing strategies and maximizing revenue, and calls for continued research on the topic to balance revenue, customer satisfaction, and ethics. © 2023 New York University",18,10.1016/j.jretai.2023.11.003,"This paper explores the evolution and application of dynamic pricing driven by AI and machine learning, focusing on its impact on revenue maximization and customer experience. It discusses the benefits and challenges of implementing dynamic pricing strategies across various industries. The emphasis on AI's role in shaping pricing strategies aligns it with category A. Class: A",A,1692,63,stop,fp_0ba0d124f1
"Strategic decisions are increasingly delegated to algorithms. We extend previous results of the algorithmic collusion literature to the context of dynamic optimization with imperfect monitoring by analyzing a setting where a limited number of agents use simple and independent machine-learning algorithms to buy and sell a storable good. No specific instruction is given to them, only that their objective is to maximize profits based solely on past market prices and payoffs. With an original application to battery operations, we observe that the algorithms learn quickly to reach seemingly collusive decisions, despite the absence of any formal communication between them. Building on the findings of the existing literature on algorithmic collusion, we show that seeming collusion could originate in imperfect exploration rather than excessive algorithmic sophistication. We then show that a regulator may succeed in disciplining the market to produce socially desirable outcomes by enforcing decentralized learning or with adequate intervention during the learning process. Copyright: © 2023 INFORMS.",18,10.1287/mnsc.2022.4623,"This paper explores the phenomenon of algorithmic collusion in a dynamic optimization context, where agents use independent machine-learning algorithms to make buying and selling decisions. It analyzes how these algorithms can reach collusive outcomes without direct communication, focusing on the implications for regulation. The study emphasizes the impact of AI on market behavior and regulatory responses. Class: A",A,1617,68,stop,fp_0ba0d124f1
"In online channels, products are returned at high rates. Shipping, processing, and refurbishing are so costly that a retailer’s profit is extremely sensitive to return rates. Using a large data set from a European apparel retailer, we observe that return rates for fashion items bought online range from 13% to 96%, with an average of 53%; many items are not profitable. Because fashion seasons are over before sufficient data on return rates are observed, retailers need to anticipate each item’s return rate prior to launch. We use product images and traditional measures available prelaunch to predict individual item return rates and decide whether to include the item in the retailer’s assortment. We com-plement machine-based prediction with automatically extracted image-based interpretable features. Insights suggest how to select and design fashion items that are less likely to be returned. Our illustrative machine-learning models predict well and provide face-valid interpretations; the focal retailer can improve profit by 8.3% and identify items with features less likely to be returned. We demonstrate that other machine-learning models do almost as well, reinforcing the value of using prelaunch images to manage returns. © 2023 INFORMS.",18,10.1287/mksc.2023.1451,"This study employs machine learning to predict return rates for fashion items sold online, utilizing product images and prelaunch data to inform assortment decisions. The focus is on using AI methods to enhance retail strategies and profitability, rather than analyzing AI's broader economic impact. Class: B",B,1664,53,stop,fp_0ba0d124f1
"This study examines a duopoly market comprising an online retail platform and a physical store, both of them selling experience-based products to consumers who are unaware of the products’ fitness. The platform could introduce artificial intelligence (AI) technology into retail operations to address consumers’ fitness uncertainty and then gain market share, while the physical store could exert a service effort to recapture the market, potentially facilitating showrooming behavior. Operational decisions including pricing, AI application, and service effort exertion are investigated in the cases where consumers are allowed and unallowed to return unsuitable products. We first develop a theoretical model of dual-channel retailing to determine the equilibrium operational decisions for the supply chain members, and then examine the interactions between these operational decisions and consumers’ showrooming behaviors. Subsequently, we perform numerical simulations to verify the robustness of the theoretical findings. Results indicate that both AI application and service efforts exertion will strengthen consumers’ showrooming effect, especially when the cost of AI application is relatively low. Moreover, regardless of whether the store implements the service effort or not, the platform prefers to apply AI technology when consumers are allowed to return products. Furthermore, the physical store will always exert a service effort, and with the service effort, the application of AI technology in the retail platform operation could effectively mitigate the impact of consumer return on supply chain members. © 2023 Elsevier Ltd",18,10.1016/j.tre.2023.103409,"This study analyzes a duopoly market involving an online platform and a physical store, focusing on how AI technology can influence operational decisions and consumer behavior regarding product returns. It develops a theoretical model and conducts numerical simulations to explore the interactions between AI application, service efforts, and showrooming effects. The emphasis on AI's role in operational strategies and market dynamics classifies it as A. Class: A",A,1703,78,stop,fp_0ba0d124f1
"Pricing decisions are increasingly in the hands of artificial algorithms. Scholars and competition authorities have voiced concerns that those algorithms are capable of sustaining collusive outcomes more effectively than can human decision makers. If this is so, then our traditional policy tools for fighting collusion may have to be reconsidered. We discuss these issues by critically surveying the relevant law, economics, and computer science literature.",18,10.1007/s11151-019-09689-3,"This paper critically surveys the literature on the implications of algorithmic pricing on collusion, highlighting concerns about the effectiveness of traditional policy tools in regulating algorithm-driven collusive behavior. It focuses on the intersection of law, economics, and computer science regarding AI's role in market dynamics. Class: A",A,1506,58,stop,fp_0ba0d124f1
"Increasingly, algorithms are supplanting human decision-makers in pricing goods and services. To analyze the possible consequences, we study experimentally the behavior of algorithms powered by Artificial Intelligence (Q-learning) in a workhorse oligopoly model of repeated price competition. We find that the algorithms consistently learn to charge supracompetitive prices, without communicating with. one another. The high prices are sustained by collusive strategies with a finite phase of punishment followed by a gradual return to cooperation. This finding is robust to asymmetries in cost or demand, changes in the number of players, and various forms of uncertainty.",18,10.1257/aer20190623,"This paper experimentally analyzes the behavior of AI algorithms in an oligopoly pricing model, focusing on their ability to learn and sustain supracompetitive prices through collusive strategies. The study examines the implications of AI decision-making on market outcomes, classifying it under the impact of AI. Class: A",A,1552,59,stop,fp_0ba0d124f1
"This paper explores the impact of using advanced technology such as artificial intelligence (AI) to match marketers with social media influencers. We develop a theoretical model to examine how matching accuracy affects the competition between influencers and the profitability of a social media platform. Our findings show that improving matching accuracy may not always benefit the platform, especially for platforms with intermediate follower density. Two opposing effects of technology improvement affect the prices of influencer marketing campaigns: advanced technology, such as AI, enhances the matching between influencers and marketers and also intensifies competition between different types of influencers. The overall effect on prices can be negative for some influencers because of the asymmetric nature of such matching technology: the matching outcome for influencers with a narrower audience (niche influencers) is more sensitive to matching accuracy than that for those with a broader audience (general influencers). As a result, more niche influencers begin to participate in marketing campaigns when matching accuracy improves, which reduces the prices offered by sufficiently general influencers and may lead to a decline in platform revenue. Additionally, we find that adjusting commission rates in response to technology improvements could help mitigate the negative impact although it may not eliminate it entirely. Our findings offer valuable insights for social media platforms seeking to remain competitive in the influencer marketing landscape.",18,10.1287/mksc.2023.0211,"This paper examines the impact of AI on matching marketers with social media influencers, focusing on how matching accuracy influences competition and profitability on social media platforms. It develops a theoretical model to analyze these dynamics and their effects on pricing in influencer marketing. The study's emphasis on AI's role in economic outcomes classifies it as A. Class: A",A,1676,67,stop,fp_0ba0d124f1
"We compare the performance of two approaches for finding the optimal set of products to display to customers landing on Alibaba's two online marketplaces, Tmall and Taobao. We conducted a large-scale field experiment, in which we randomly assigned 10,421,649 customer visits during a one-week-long period to one of the two approaches and measured the revenue generated per customer visit. The first approach we tested was Alibaba's current practice, which embeds product and customer features within a sophisticated machine-learning algorithm to estimate the purchase probabilities of each product for the customer at hand. The products with the largest expected revenue (revenue x predicted purchase probability) are then made available for purchase. Our second approach, which we developed and implemented in collaboration with Alibaba engineers, uses a featurized multinomial logit (MNL) model to predict purchase probabilities for each arriving customer. We used historical sales data to fit the MNL model, and then, for each arriving customer, we solved a cardinality-constrained assortment-optimization problem under the MNL model to find the optimal set of products to display. Our field experiments revealed that the MNL-based approach generated 5.17 renminbi (RMB) per customer visit, compared with the 4.04 RMB per customer visit generated by the machine-learning-based approach when both approaches were given access to the same set of the 25 most important features. This improvement represents a 28% gain in revenue per customer visit, which corresponds to a 4 million RMB improvement over the week in which the experiments were conducted. Motivated by the results of our initial field experiment, Alibaba then implemented a full-featured version of our MNL-based approach, which now serves the majority of customers in this setting. Using another small-scale field experiment, we estimate that our new MNL-based approach that utilizes the full feature set is able to increase Alibaba's annual revenue by 87.26 million RMB (12.42 million U.S. dollars).",18,10.1287/opre.2021.2158,"This study compares two approaches for optimizing product displays on Alibaba's marketplaces through a large-scale field experiment. It evaluates a machine-learning algorithm against a multinomial logit model for predicting purchase probabilities and measures their impact on revenue per customer visit. The focus is on using AI methods to enhance retail performance, classifying it as B. Class: B",B,1827,68,stop,fp_0ba0d124f1
"Prices are increasingly set by algorithms. One concern is that intelligent algorithms may learn to collude on higher prices even in the absence of the kind of coordination necessary to establish an antitrust infringement. However, exactly how this may happen is an open question. I show how in simulated sequential competition, competing reinforcement learning algorithms can indeed learn to converge to collusive equilibria when the set of discrete prices is limited. When this set increases, the algorithm considered increasingly converges to supra-competitive asymmetric cycles. I show that results are robust to various extensions and discuss practical limitations and policy implications.",18,10.1111/1756-2171.12383,"This paper explores how reinforcement learning algorithms in a simulated market can learn to collude on higher prices, raising concerns about antitrust implications. It uses simulations to demonstrate the behavior of these algorithms under different pricing conditions. The focus on the impact of AI on pricing strategies and potential collusion qualifies it for category A. Class: A",A,1547,65,stop,fp_0ba0d124f1
"This paper investigates pricing in laboratory markets when human players interact with an algorithm. We compare the degree of competition when exclusively humans interact to the case of one firm delegating its decisions to an algorithm, an n-player generalization of tit-for-tat. We further vary whether participants know about the presence of the algorithm. When one of three firms in a market is an algorithm, we observe significantly higher prices compared to human-only markets. Firms employing an algorithm earn significantly less profit than their rivals. (Un)certainty about the actual presence of an algorithm does not significantly affect collusion, although humans do seem to perceive algorithms as more disruptive.",18,10.1016/j.euroecorev.2022.104347,"This paper examines the effects of algorithmic pricing in laboratory markets, comparing human-only interactions to scenarios where one firm uses an algorithm. It analyzes competition dynamics, pricing, and profit outcomes based on the presence of an algorithm. The focus on the impact of AI on market behavior classifies it as category A. Class: A",A,1558,64,stop,fp_0ba0d124f1
"The role of advertising as an implicit price has long been recognized in economics and marketing, yet the effects of personalizing these implicit prices on firm profits and consumer welfare have not been explored. Using a large-scale field experiment on Pandora, we exogenously changed the ad load-the number of ads played per hour-for more than seven million users over 18 months. We find that the impact of ad load on consumption takes more than a year to stabilize, whereas subscription responses stabilize in less than six months. Using a machine-learning model, we analyze the heterogeneous effects of changing ad load on ad and subscription revenues. We then show that reallocating ads across users can enhance subscription profits by 7% without decreasing overall advertising profits. To achieve the same subscription rate with a uniform ad allocation policy, the firm would need to increase ad load by more than 22%. Our results show that, on average, consumer welfare drops by 2% with the proposed personalization strategy, and the effect seems to be more pronounced for users who have a higher willingness to pay.",18,10.1287/mksc.2022.0357,This paper investigates the effects of personalized advertising on firm profits and consumer welfare through a large-scale field experiment. It employs a machine-learning model to analyze the impact of ad load on revenues and consumer responses. The focus is on the economic implications of advertising strategies rather than the impact of AI itself. Class: A,A,1641,61,stop,fp_0ba0d124f1
"Carnival Corporation & plc identified the need for a cutting-edge revenue management system; however, existing solutions from the airline and hospitality industries were not compatible with the idiosyncrasies of the cruise domain. As such, the company partnered with revenue analytics to build a complete revenue and inventory management system to meet its requirements. Yield optimization and demand analytics (YODA) is a system that leverages a unique quadratic programming model to jointly determine cruise prices and allocate cabin inventory to multiple cruises (e.g., 14-day and 7-day lengths) offered simultaneously on a given ship. The optimization inputs come from several machine learning algorithms that predict demand. YODA combines these algorithms with an elasticity model derived from an exponential curve to represent the unique price-sensitivity behavior observed in the cruise industry. The system generates millions of price recommendations each day and has been used to price voyages on 65 Carnival ships, approximately one quarter of the ships in the entire cruise industry, since December 2017. During A/B testing, YODA generated a 1.5%-2.5% incremental uplift in net ticket revenue, which is a significant revenue increase because Carnival was a Fortune 300 company in 2019.",18,10.1287/inte.2020.1062,"This paper describes the development of a revenue management system (YODA) for Carnival Corporation, which utilizes machine learning algorithms to predict demand and optimize pricing and inventory for cruise bookings. The focus is on applying AI methods to enhance revenue management rather than analyzing AI's impact on broader outcomes. Class: B",B,1673,59,stop,fp_0ba0d124f1
"The widespread use of algorithmic technologies makes rules on tacit collusion, which are already controversial in antitrust law, more complicated. These rules have obvious limitations in effectively regulating algorithmic collusion. Although some scholars and practitioners within antitrust circles in the United States, Europe and beyond have taken notice of this problem, they have failed to a large extent to make clear its specific manifestations, root causes, and effective legal solutions. In this article, the authors make a strong argument that it is no longer appropriate to regard algorithms as mere tools of firms, and that the distinct features of machine learning algorithms as super-tools and as legal persons may inevitably bring about two new cracks in antitrust law. This article clarifies the root causes why these rules are inapplicable to a large extent to algorithmic collusion particularly in the case of machine learning algorithms, classifies the new legal cracks, and provides sound legal criteria for the courts and competition authorities to assess the legality of algorithmic collusion much more accurately. More importantly, this article proposes an efficacious solution to revive the market pricing mechanism for the purposes of resolving the two new cracks identified in antitrust law.",18,10.1093/joclec/nhz010,"This paper analyzes the implications of algorithmic technologies on antitrust law, particularly regarding tacit collusion and the limitations of existing regulations. It identifies new challenges posed by machine learning algorithms and proposes legal criteria and solutions to address these issues. The focus is on the legal implications of AI rather than its economic impact. Class: A",A,1664,65,stop,fp_0ba0d124f1
