Abstract,Topic,DOI,GPT_response,GPT_class,Input_tokens,Output_tokens,reason_stop,system_fingerprint
"This article teases out the ramifications of artificial intelligence (AI) use in the credit analysis process by banks and other financing institutions. The unique features of AI models, coupled with the expansion of computing power, make new sources of information (big data) available for creditworthiness assessments. Combined, the use of AI and big data can capture weak signals, whether in the form of interactions or non-linearities between explanatory variables that appear to yield prediction improvements over conventional measures of creditworthiness. At the macroeconomic level, this translates into positive estimates for economic growth. On a micro scale, instead, the use of AI in credit analysis improves financial inclusion and access to credit for traditionally underserved borrowers. However, AI-based credit analysis processes raise enduring concerns due to potential biases and ethical, legal, and regulatory problems. These limits call for the establishment of a new generation of financial regulation introducing the certification of AI algorithms and of data used by banks. © 2022 The Author(s). This open access article is distributed under a Creative Commons Attribution (CC-BY) 4.0 license.",11,10.1080/23322039.2021.2023262,"This article examines the implications of AI use in credit analysis by financial institutions, highlighting its potential to improve creditworthiness assessments through big data. It discusses both the positive impacts on economic growth and financial inclusion, as well as concerns regarding biases and regulatory challenges. The focus on the effects of AI in credit analysis qualifies it for category A. Class: A",A,1708,69,stop,fp_0ba0d124f1
"Can algorithms assist firms in their decisions on nominating corporate directors? Directors predicted by algorithms to perform poorly indeed do perform poorly compared to a realistic pool of candidates in out-of-sample tests. Predictably bad directors are more likely to be male, accumulate more directorships, and have larger networks than the directors the algorithm would recommend in their place. Companies with weaker governance structures are more likely to nominate them. Our results suggest that machine learning holds promise for understanding the process by which governance structures are chosen and has potential to help real-world firms improve their governance.  © 2021 The Author(s) 2021. Published by Oxford University Press on behalf of The Society for Financial Studies. All rights reserved.",11,10.1093/rfs/hhab050,"This paper investigates the effectiveness of algorithms in predicting the performance of corporate directors. It analyzes the characteristics of directors predicted to perform poorly and examines the implications for corporate governance. The study uses machine learning to enhance understanding of governance structures and suggests practical applications for firms. Since it evaluates the impact of AI on corporate governance, it fits into category A. Class: A",A,1635,71,stop,fp_0ba0d124f1
"Financial distress prediction (FDP) has been widely considered as a promising approach to reducing financial losses. While financial information comprises the traditional factors involved in FDP, nonfinancial factors have also been examined in recent studies. In light of this, the purpose of this study is to explore the integrated factors and multiple models that can improve the predictive performance of FDP models. This study proposes an FDP framework to reveal the financial distress features of listed Chinese companies, incorporating financial, management, and textual factors, and evaluating the prediction performance of multiple models in different time spans. To develop this framework, this study employs the wrapper-based feature selection method to extract valuable features, and then constructs multiple single classifiers, ensemble classifiers, and deep learning models in order to predict financial distress. The experiment results indicate that management and textual factors can supplement traditional financial factors in FDP, especially textual ones. This study also discovers that integrated factors collected 4 years prior to the predicted benchmark year enable a more accurate prediction, and the ensemble classifiers and deep learning models developed can achieve satisfactory FDP performance. This study makes a novel contribution as it expands the predictive factors of financial distress and provides new findings that can have important implications for providing early warning signals of financial risk. © 2020 John Wiley & Sons, Ltd.",11,10.1002/for.2661,"This paper focuses on predicting financial distress in listed Chinese companies by integrating financial, management, and textual factors. It employs various machine learning models, including ensemble classifiers and deep learning, to enhance prediction performance. The study emphasizes the importance of non-financial factors and provides insights into improving financial distress prediction models, which qualifies it for category A. Class: A",A,1745,70,stop,fp_0ba0d124f1
"Banks have a vital role in the financial system and its survival is crucial for the stability of the economy. This research paper attempts to create an efficient and appropriate predictive model using a machine learning approach for an early warning system of bank failure. This paper uses data collected for failed and survived public and private sector banks for the period of 2000–2017 located in India. Bank-specific variables as well as macroeconomic and market structure variables have been used to identify the stress level for banks. Since the number of failed banks in India is very less in comparison to surviving banks, the problem of imbalanced data arises and most of the machine learning algorithms do not work very well with such data. This paper uses a novel approach Synthetic Minority Oversampling Technique (SMOTE) to convert imbalanced data in a balanced form. Lasso regression is used to reduce the redundant features from the failure predictive model. To avoid the bias and over-fitting in the models, random forest and AdaBoost techniques are applied and compared with the logistic regression to get the best predictive model. The result of the study holds its application to various stakeholders like shareholders, lenders and borrowers etc. to measure the financial stress of banks. This study offers an analytical approach ranging from the selection of the most significant bank failure specific indicators using lasso regression, converting data from imbalanced to balanced form using SMOTE and the choice of the appropriate machine learning techniques to predict the failure of the bank. © 2020, © 2020 The Author(s). This open access article is distributed under a Creative Commons Attribution (CC-BY) 4.0 license.",11,10.1080/23322039.2020.1729569,"This paper focuses on developing a predictive model for early warning of bank failure using machine learning techniques. It addresses the challenge of imbalanced data in the context of bank failures and employs methods like SMOTE, Lasso regression, and various machine learning algorithms to enhance prediction accuracy. The primary aim is to analyze and predict bank failure, which qualifies it for category A. Class: A",A,1816,75,stop,fp_0ba0d124f1
"In banking and finance, credit risk is among the important topics because the process of issuing a loan requires a lot of attention to assessing the possibilities of getting the loaned money back. At the same time in emerging markets, the underbanked individuals cannot access traditional forms of collateral or identification that is required by financial institutions for them to be granted loans. Using the literature review approach through documentary and conceptual analysis to investigate the impact of machine learning and artificial intelligence in credit risk assessment, this study discovered that artificial intelligence and machine learning have a strong impact on credit risk assessments using alternative data sources such as public data to deal with the problems of information asymmetry, adverse selection, and moral hazard. This allows lenders to do serious credit risk analysis, to assess the behaviour of the customer, and subsequently to verify the ability of the clients to repay the loans, permitting less privileged people to access credit. Therefore, this study recommends that financial institutions such as banks and credit lending institutions invest more in artificial intelligence and machine learning to ensure that financially excluded households can obtain credit. © 2021 by the author. Licensee MDPI, Basel, Switzerland.",11,10.3390/ijfs9030039,"This paper conducts a literature review to analyze the impact of AI and machine learning on credit risk assessment, particularly for underbanked individuals in emerging markets. It highlights how these technologies can mitigate issues like information asymmetry and improve access to credit. The focus on the impact of AI in this context qualifies it for category A. Class: A",A,1719,67,stop,fp_0ba0d124f1
"Innovations in statistical technology in functions including credit-screening have raised concerns about distributional impacts across categories such as race. Theoretically, distributional effects of better statistical technology can come from greater flexibility to uncover structural relationships or from triangulation of otherwise excluded characteristics. Using data on U.S. mortgages, we predict default using traditional and machine learning models. We find that Black and Hispanic borrowers are disproportionately less likely to gain from the introduction of machine learning. In a simple equilibrium credit market model, machine learning increases disparity in rates between and within groups, with these changes attributable primarily to greater flexibility. © 2021 the American Finance Association",11,10.1111/jofi.13090,"This paper examines the distributional impacts of machine learning in credit screening, particularly focusing on racial disparities in mortgage default predictions. It uses data on U.S. mortgages to compare traditional and machine learning models, highlighting how machine learning may exacerbate disparities among borrowers. The study analyzes the impact of AI on economic outcomes, making it relevant for classification A. Class: A",A,1621,72,stop,fp_0ba0d124f1
"Despite the increase in the number of non-performing loans and competition in the banking market, most of the Jordanian commercial banks are reluctant to use data mining tools to support credit decisions. Artificial neural networks represent a new family of statistical techniques and promising data mining tools that have been used successfully in classification problems in many domains. This paper proposes two credit scoring models using data mining techniques to support loan decisions for the Jordanian commercial banks. Loan application evaluation would improve credit decision effectiveness and control loan office tasks, as well as save analysis time and cost. Both accepted and rejected loan applications, from different Jordanian commercial banks, were used to build the credit scoring models. The results indicate that the logistic regression model performed slightly better than the radial basis function model in terms of the overall accuracy rate. However, the radial basis function was superior in identifying those customers who may default. © 2014 Africagrowth Institute.",11,10.1016/j.rdf.2014.03.002,"This paper proposes credit scoring models using data mining techniques, specifically artificial neural networks, to enhance loan decision-making in Jordanian commercial banks. It evaluates the effectiveness of these models in improving credit decisions and controlling loan office tasks. The focus is on the application of AI methods to analyze credit risk, which qualifies it for category B. Class: B",B,1674,68,stop,fp_0ba0d124f1
"The paper proposes an explainable Artificial Intelligence model that can be used in credit risk management and, in particular, in measuring the risks that arise when credit is borrowed employing peer to peer lending platforms. The model applies correlation networks to Shapley values so that Artificial Intelligence predictions are grouped according to the similarity in the underlying explanations. The empirical analysis of 15,000 small and medium companies asking for credit reveals that both risky and not risky borrowers can be grouped according to a set of similar financial characteristics, which can be employed to explain their credit score and, therefore, to predict their future behaviour. © 2020, The Author(s).",11,10.1007/s10614-020-10042-0,"This paper focuses on developing an explainable AI model for credit risk management, specifically for peer-to-peer lending. It employs correlation networks and Shapley values to analyze and group borrowers based on financial characteristics. The study aims to enhance understanding of credit scores and predict borrower behavior, indicating a focus on the impact of AI in this context. Class: A",A,1620,70,stop,fp_0ba0d124f1
"This paper examines the role of technological innovation in banking and its potential effects on economic cycles. Specifically, it utilizes a case study of a German bank (Bank A) in the business-to-business (B2B) banking, including green finance, to demonstrate how leveraging advancements in data analytics and machine learning can enhance efficiency, risk management, and profitability. However, scaling these innovations poses risks if not managed carefully. The paper concludes with policy recommendations for utilizing technology responsibly while promoting sustainable economic growth. The methodology involves collecting and analyzing the bank's CRM and transactional data. Machine learning algorithms including neural networks, random forests, and support vector machines are applied to predict cross-selling opportunities. The models are evaluated. Key findings show that business area, transaction volumes, and product diversity are significant factors influencing cross-selling success. Random forest was confirmed the most effective algorithm, achieving 96.6 % accuracy. The data quality assessment revealed strengths in accuracy, completeness, and consistency. Areas needing improvement included enhancing interpretability and understanding of business terminologies. This research contributes to updated literature on data analytics adoption in B2B banking for green finance. It provides a practical framework to assess readiness and demonstrates the feasibility of predictive analytics. For practitioners, it delivers actionable insights into optimizing cross-selling and provides a prototype for leveraging data analytics in B2B banking. Limitations of the study and areas for further research are discussed. © 2024 The Authors",11,10.1016/j.techfore.2024.123542,"This paper investigates the impact of technological innovation, particularly data analytics and machine learning, on banking efficiency and economic cycles. It employs a case study methodology, analyzing CRM and transactional data from a German bank to predict cross-selling opportunities using various machine learning algorithms. The focus is on the implications of these technologies for banking practices and economic growth, which qualifies it for category A. Class: A",A,1776,76,stop,fp_0ba0d124f1
"Credit scoring plays an important role in determining the accessibility of credit in the financial sector. This in turn has a significant impact on how economic opportunities are distributed. Our study examines the use of AI and alternative data in fintech lending through the lens of Information Asymmetry Theory. By employing a qualitative research design using the Gioia method, we extract, analyze, and synthesize insights from a diverse group of 26 experts in fintech lending, artificial intelligence, machine learning, data science, and academia. Our results reveal several important findings: the enhancement of predictive proficiency and risk management, the decrease in default rates, the extension of credit access by including previously ‘unbanked populations’, the introduction of real-time creditworthiness assessment and new business models for entrepreneurs, the enhancement of credit market efficiencies and positive effects on the stability of financial markets. In addition, our study highlights the necessity for rigorous and critical ethical considerations of important challenges such as the question of consent, algorithmic transparency, data quality, data misuse, representativeness, traceability, responsibility, bias and discrimination. The reasonable goal of a more fair, resilient, sustainable and accessible credit system will require a joint effort to balance leveraging technological innovations with respecting peoples' right to privacy. © 2024 Elsevier Inc.",11,10.1016/j.techfore.2024.123491,"This paper examines the impact of AI and alternative data on credit scoring in fintech lending, focusing on how these technologies affect economic opportunities and access to credit. It employs a qualitative research design to gather insights from experts, revealing both benefits and ethical challenges associated with AI in this context. The study's emphasis on the implications of AI for credit access and market efficiency qualifies it for category A. Class: A",A,1746,79,stop,fp_0ba0d124f1
"The prediction of bankruptcy risk poses a formidable challenge in the fields of economics and finance, particularly within the healthcare industry, where it carries significant economic implications. The burgeoning field of healthcare electronic commerce, continuously evolving through technological advancements and changing regulations, introduces additional layers of complexity. We collected financial data from 1265 U.S. healthcare industries to predict bankruptcy based on 40 financial ratios using multi-class classification machine learning models across various industry subsectors and market capitalizations. The exceptionally high post-tuning accuracy rates, exceeding 90%, along with high-performance metrics solidified the robustness and exceptional predictive capability of the gradient boosting model in bankruptcy prediction. The results also demonstrate the power and sensitivity of financial ratios in predicting bankruptcy based on financial ratios. The Altman models highlight the return on investment (ROI) as the most important parameter for predicting bankruptcy risk in healthcare industries. The Ohlson model identifies return on assets (ROA) as an important ratio specifically for predicting bankruptcy risk within industry subsectors. Furthermore, it underscores the significance of both ROA and the enterprise value to earnings before interest and taxes (EV/EBIT) ratios as important parameters for predicting bankruptcy based on market capitalization. Recognizing these ratios enables proactive decision making that enhances resilience. Our findings contribute to informed risk management strategies, allowing for better management of healthcare industries in crises like those experienced in 2022 and even on a global scale. © 2024 by the authors.",11,10.3390/jtaer19020066,"This paper focuses on predicting bankruptcy risk in the healthcare industry using financial data and machine learning models. It analyzes the effectiveness of various financial ratios in predicting bankruptcy and highlights the importance of specific ratios for different subsectors. The study employs machine learning techniques to enhance predictive accuracy, which aligns with the impact of AI on economic outcomes. Thus, it qualifies for category A. Class: A",A,1780,75,stop,fp_0ba0d124f1
"We propose a generalized revealed preference approach to infer how a firm adapts to a changing environment and provide a step-by-step guide to explain how to implement it in general. To illustrate this new approach, we apply it to Prosper, which is a peer-to-peer lending platform. We develop a structural model, in which Prosper uses an adaptive learning algorithm to continuously update its predictive models about borrowers’ and lenders’ behavior as more data become available and uses these updated models to help assign loan ratings over time. To infer which adaptive learning algorithm Prosper may adopt, we consider a set of algorithms motivated by the machine learning literature. For each algorithm, we use observed Prosper loan-rating decisions to estimate the structural parameters of Prosper’s objective function. By comparing the goodness-of-fit of these algorithm-specific models, we find that Prosper most likely uses an ensemble algorithm, which selects past observations based on their economic conditions. We conduct counterfactual experiments to shed light on: (i) How does an exclusive focus on either accurately reporting loan risk or expected current revenue influence Prosper’s decision making? (ii) What is the value of adaptive learning for Prosper? (iii) Is there any potential for Prosper to improve its current adaptive learning algorithm?. © 2023 INFORMS.",11,10.1287/mksc.2022.0198,"This paper proposes a generalized revealed preference approach to analyze how a firm, specifically Prosper, adapts to changing environments using adaptive learning algorithms. It develops a structural model to estimate the effectiveness of different algorithms in predicting borrower and lender behavior. The study conducts counterfactual experiments to evaluate the implications of these algorithms on decision-making and performance. Since it analyzes the impact of AI methods on business outcomes, it fits into category A. Class: A",A,1743,87,stop,fp_0ba0d124f1
"This study investigates the shift in private banking from conventional, creditworthiness assessment to advanced machine learning (ML) models. Employing a synthesis technique, this study conducts a review of literature and case studies and highlights how ML models, through the integration of alternative big data and advanced algorithms, can enhance accuracy in forecasting customer defaults and contribute to financial inclusion. The research underscores legal and ethical concerns regarding alternative data processing, necessitating thorough compliance checks by banks and regulatory authorities. Furthermore, it underlines the necessity for banks and regulators to develop technical skills to ensure ML models remain transparent and understandable, avoiding the pitfalls of becoming “black boxes”. Future research is suggested to explore risk mitigation strategies based on its ML deployment approach, technical aspects of ML algorithms, and the impact of ML-based credit scoring on broader macro-financial linkages. © 2024 Published by Faculty of Engineering.",11,10.24874/PES06.02.023,"This study reviews the transition from traditional creditworthiness assessments to advanced machine learning models in private banking. It synthesizes literature and case studies to highlight the benefits of ML in forecasting customer defaults and discusses legal and ethical concerns. The focus is on the implications of ML adoption in banking, making it relevant for classification A. Class: A",A,1665,65,stop,fp_0ba0d124f1
"AI and ML are increasingly being used in risk assessment for lending for assessing the credit worthiness of individuals and companies. The use of AI and ML in credit risk assessment is poised to revolutionize the finance sector and provide banks with better insights into customers' financial behavior and risk profiles. AI and ML methods can automate tedious risk assessment tasks, uncover hidden patterns, develop powerful predictive models, and enable banks to accurately assess the creditworthiness of borrowers. This paper covers different aspects of employing AI and ML for credit risk assessment, discusses current trends, and suggests potential future directions. We conclude that the adoption of AI and ML in banking is gaining momentum and is likely to become the de facto solution for credit risk assessment in the years to come.  © 2024 IEEE.",11,10.1109/ICDT61202.2024.10489313,"This paper examines the increasing use of AI and ML in credit risk assessment, highlighting their potential to transform the finance sector. It discusses the benefits of these technologies in automating tasks, uncovering patterns, and improving creditworthiness evaluations. The focus is on the implications and trends of AI and ML adoption in banking, which aligns with category A. Class: A",A,1645,71,stop,fp_0ba0d124f1
"Financial institutions often grapple with revenue losses caused by delinquent customers defaulting on loans or customer rejections due to risk aversion. This paper explores machine learning and optimization methods to address this challenge. The approach involves two key steps which are firstly, to employ a range of machine learning methods to select the best algorithm for predicting customer delinquency, and secondly, to use these results to optimize interest rates, thereby reducing delinquency and risk. This optimization offers both new and existing customers an opportunity to access optimized interest rates, enabling financial institutions to increase revenues while managing risk and delinquency effectively. The models achieved high accuracy, with the top-performing algorithm achieving a F1-score of 0.88 and an ROC of 0.986. Consequently, optimized interest rates led to a 37% reduction in risk and a corresponding increase in returns for a specific customer cohort. In conclusion, this research demonstrates that implementing the proposed method allows financial institutions to profit from approved loans without being overly conservative.  © 2023 IEEE.",11,10.1109/ICTMOD59086.2023.10438132,"This paper focuses on using machine learning methods to predict customer delinquency and optimize interest rates for financial institutions. It aims to reduce delinquency and risk while increasing revenues through optimized interest rates. The methodology involves selecting the best predictive algorithm and applying it to financial decision-making, which aligns with the use of AI methods to address a research question. Class: B.",B,1696,71,stop,fp_0ba0d124f1
"Increased use of modern mathematical algorithms based on artificial intelligence determined the relevance of this study, which is important for predicting the sustainable development of the country's economy in general and its banking sector in particular. To achieve the purpose of the research, the presented work used methods such as monographic, analytical, statistical, cognitive model, and artificial intelligence system ""Random Forest"". The aim of the study is to prove or disprove the hypothesis that, using a cognitive model, using the Random Forest ML model, it is possible to obtain an accurate forecast of the value of the ""sustainability coefficient"", reflecting the stability of the domestic economy. The scientific novelty of the study is due to the fact that the author's approach is proposed for indicating the crisis state of the economy through the calculation and neural network forecasting by the machine learning model ""Random Forest"" of the ""Stability Coefficient"" of the economy, which is calculated as the quotient of dividing the profit index of the banking system to the GDP growth index. The possibility of practical application in the banking sector determines the practical significance of the conducted scientific research since the approach proposed by the authors regarding the formation of a forecast of the “sustainability coefficient” can be successfully used to support managerial decision-making at the strategic level in the banking system. A hypothesis was put forward and proven that based on the use of a digital cognitive model and the Random Forest ML system, a forecast of economic stability can be successfully generated. © (2023), (Faculty of Engineering, Universitas Indonesia). All Rights Reserved.",11,10.14716/ijtech.v14i8.6848,"This paper investigates the use of the Random Forest machine learning model to predict the ""sustainability coefficient"" of a country's economy, particularly focusing on the banking sector. It employs various methodologies, including statistical and cognitive modeling, to assess economic stability. The study aims to demonstrate the effectiveness of AI in forecasting economic indicators, which aligns with measuring the impact of AI. Class: A.",A,1801,76,stop,fp_0ba0d124f1
"The green credit policy has significantly influenced the growth of green industries in China. This study evaluates its impact on reducing bank credit risk using data from 26 Chinese banks from 2015 to 2021. The authors discovered that the policy’s primary effect is linked to banks’ financial leverage. Notably, green credit’s influence on insolvency risk is most evident in leverage risk. However, despite governmental support for green credit collaboration, prevalent information gaps between banks and green enterprises lead to misjudgments and subsequent credit losses. To address the balance between credit risk mitigation and privacy, the authors investigated vertical joint learning for a precise risk control model grounded in commercial banks’ practices. Experiments revealed that this joint model outperforms the sole “bank internal model” in presenting green credit data, underscoring the potential of machine learning to refine green credit systems and bolster banks’ credit risk management. © 2023 IGI Global. All rights reserved.",11,10.4018/JCIT.333858,"This paper evaluates the impact of China's green credit policy on reducing bank credit risk, focusing on financial leverage and insolvency risk. It employs vertical joint learning to develop a risk control model that enhances credit risk management for banks. The study highlights the role of machine learning in improving green credit systems, indicating a focus on the implications of AI in this context. Class: A.",A,1682,74,stop,fp_0ba0d124f1
"As an emerging business model innovation in the era of big data and the Internet economy, FinTech lending has thrived in many countries and become an important supplement to traditional bank lending. FinTech service providers perform automated credit assessments based on machine learning technologies and provide various customized Internet lending services with personalized interest rates to their users. In this paper, we develop an analytical framework to investigate the mechanism of personalized interest rate pricing, which is the core decision problem in the FinTech lending business model. The objective of the interest rate personalization problem is to choose an optimal interest rate for each loan applicant based on their credit assessment to maximize the total expected revenue under the constraint on total loan capacity. The credit assessment of an applicant is modeled as the posterior distribution of their credit level given the relevant user data possessed by the firm, and its accuracy is determined by the efficacy of the credit assessment system and the informativeness of the user data. We first characterize the solution procedure under a general framework and then solve the optimization problem with a specified credit assessment mechanism. A key result is that, in an efficient loan market, a loan application should not be approved unless the credit assessment accuracy is higher than a dynamic threshold associated with the predicted credit level, which signifies the importance of data and technology in FinTech lending. We anticipate that our optimization model could be implemented in the automated loan processing system by FinTech firms and provide managerial implications for optimally investing in technology and data assets. © 2023, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.",11,10.1007/s10799-023-00406-x,"This paper develops an analytical framework for personalized interest rate pricing in FinTech lending, focusing on the role of machine learning in credit assessments. It aims to optimize interest rates based on credit assessments to maximize revenue while considering data accuracy. The study emphasizes the importance of technology and data in the FinTech lending model, which qualifies it for category A. Class: A",A,1807,71,stop,fp_0ba0d124f1
"The housing provident fund system has provided tremendous assistance in helping provident fund users take out loans for home purchase services since its inception. Currently, as digitalization and information technology continue to strengthen, the country emphasizes the need to use digital technology (e.g., big data, artificial intelligence, etc.) extensively in government management services and to drive innovation in housing fund management, service, and supervision. Profile and recommendation technologies were mostly used in the field of financial technology, such as e-commerce platforms and commercial banks, but we innovatively apply the big data profile and artificial intelligence recommendation methods in the provident fund. We propose a multi-dimensional profile model based on the big data from the Housing Provident Fund Center and establish a housing profile labeling system to help the center in digital management better. At the same time, based on the two-tower neural network collaborative filtering algorithm, we built a housing recommendation model based on the past purchase transaction history, which can be used to improve the digital service level of the center. After experiments, our model is much more accurate than the compared traditional collaborative filtering algorithms. Through our study, the Housing Provident Center can enhance digital management techniques, improve service level, and promote intelligent government construction.  © 2023 IEEE.",11,10.1109/ICCCBDA56900.2023.10154828,"This paper focuses on applying big data and AI methods to improve the management and service of the Housing Provident Fund system. It proposes a multi-dimensional profile model and a recommendation system using a neural network algorithm to enhance digital services. The study emphasizes the impact of AI on improving government services, which qualifies it for category A. Class: A",A,1740,67,stop,fp_0ba0d124f1
"Frame of the research: The main subject of investigation is represented by the valuation of a company’s distress, adopting decision trees, a well-established artificial intelligence methodology to automatically identify a combination of attributes to explain two target variables of interest, that is the zone of discrimination and cut off. The proposed methodology allows for the representation of decision processes according to paths on the tree’s branches, or through a set of easily browsable if-then rules. Objectives: The study aims to examine whether and how artificial intelligence (AI) may facilitate the joint comprehension of corporate distress and corporate legality. The main subjects of investigation are both represented by the valuation of the company’s distress, as well as by the legality rating (LR), which is a measure of the company’s degree of legality. The combination of a new set of variables, allows to understand - within a given range of accuracy - the company’s financial health, and conversely, the company’s distress, regardless of the Altman Z-score. Methodology: The dataset is composed of companies in possession of legality ratings. Two experimental settings, which make use of decision trees, allow us in this study to automatically identify the unique combination of variables from the dataset that explains two target variables - ‘zone of discrimination’ and ‘cut off’ - from the standpoint of a unique perspective; one that is not considered by the Altman Z-score. Findings: AI allows for the identification of a new ‘basket’ of variables, one different from those employed by the Altman Z–score. These variables may be used to determine a company’s level of distress. The experiments test the ‘ability’ of the algorithm to identify a combination of variables to predict the target value. It is thereby possible to analyse in which way these variables operate alongside one another to produce with accuracy the correct identification of the target variable. In light of this scenario, the contribution of the study is the identification of two algorithms able to determine two settings of if-then rules that produce the same outcomes obtainable through the application of the Altman Z-score model, without directly using the model itself. Research limits: The methodology described above was required to determine a plausible interval for the variables identified by the decision trees. The current development of the research, however, reveals that the methodology still needs to be adapted in order to determine the plausible intervals for the variables identified by the decision trees. In fact, the dimensionality of the dataset could benefit from resampling the variables for the proposed methodology, which suffers from certain degrees of skew. Practical implications: The AI methodology can process large amounts of records within a given dataset, thereby allowing for the testing of the effectiveness of LR in the assessment of creditworthiness. Originality of the study: The recognition and composition of the new variables can be interpreted as a tool to strengthen the comprehension of the company’s distress. © 2021 Fondazione Cueim. All Rights Reserved.",11,10.7433/S115.2021.05,"This paper investigates the use of decision trees, an AI methodology, to assess corporate distress and legality ratings. It aims to identify new variables that explain financial health beyond traditional models like the Altman Z-score. The study employs AI to enhance understanding of corporate distress through a novel set of variables and if-then rules. Since it analyzes the impact of AI on understanding corporate distress, it qualifies for category A. Class: A.",A,2074,85,stop,fp_0ba0d124f1
"The Less Discriminatory Alternative is a key provision of the disparate impact doctrine in the United States. In fair lending, this provision mandates that lenders must adopt models that reduce discrimination when they do not compromise their business interests. In this paper, we develop practical methods to audit for less discriminatory alternatives. Our approach is designed to verify the existence of less discriminatory machine learning models - by returning an alternative model that can reduce discrimination without compromising performance (discovery) or by certifying that an alternative model does not exist (refutation). We develop a method to fit the least discriminatory linear classification model in a specific lending task - by minimizing an exact measure of disparity (e.g., the maximum gap in group FNR) and enforcing hard performance constraints for business necessity (e.g., on FNR and FPR). We apply our method to study the prevalence of less discriminatory alternatives on real-world datasets from consumer finance applications. Our results highlight how models may inadvertently lead to unnecessary discrimination across common deployment regimes, and demonstrate how our approach can support lenders, regulators, and plaintiffs by reliably detecting less discriminatory alternatives in such instances.  © 2024 ACM.",11,10.1145/3630106.3658912,"This paper focuses on developing methods to audit machine learning models for fairness in lending, specifically to identify less discriminatory alternatives. It emphasizes the importance of balancing discrimination reduction with business performance in credit models. The study applies these methods to real-world datasets, highlighting the implications for lenders and regulators. Since it analyzes the impact of AI in terms of discrimination and fairness, it fits into category A. Class: A",A,1720,79,stop,fp_0ba0d124f1
"Financial regulators often focus on containing risks in financial services; however, they may not simultaneously pay adequate attention to regulation’s adverse effects. This study examines how the economic development of borrowers was affected by China’s suppressive regulation of peer-to-peer (P2P) lending in 2018, which unexpectedly switched from an “all-in” policy to an “all-shutdown” policy, leading to a massive closure of P2P lending companies and the eventual shutdown of the entire industry by 2021. Leveraging data on individuals’ credit applications, we show that this one-size-fits-all regulation obstructed borrowers’ economic development potential, especially for underprivileged and underserved borrowers, as reflected by their credit scores and their selection of financial channels. To alleviate the unintended adverse effects, we advocate using artificial intelligence (AI) to stipulate personalized regulation as a PolicyTech solution. We demonstrate that by restricting some borrowers’ access to P2P lending according to their AI-predicted financial risk, it is possible to protect borrowers’ overall economic development opportunity, while containing credit risks. This work yields significant theoretical and societal implications. © 2023 INFORMS Inst.for Operations Res.and the Management Sciences. All rights reserved.",11,10.1287/isre.2023.resspotv34n3,This paper examines the adverse effects of China's regulation on peer-to-peer lending and its impact on borrowers' economic development. It advocates for the use of AI to create personalized regulations that can mitigate these negative effects while managing credit risks. The focus on AI's role in analyzing and improving regulatory outcomes qualifies this study for category A. Class: A,A,1738,67,stop,fp_0ba0d124f1
"Combining the company’s risk of financial fraud predicted by the machine learning method and unique Chinese data of board voting, this study investigates whether independent directors can identify the company’s risk of financial fraud. We find that independent directors are more likely to express dissenting opinions on board’s financial-related proposals when the company has a higher risk of financial fraud; this impact is more pronounced when independent directors have more financial backgrounds or higher reputations. Further study shows that companies with independent directors’ dissension have a lower risk of financial fraud in the future after controlling the risk of financial fraud in the current year. Our findings indicate that independent directors can identify the company’s risk of financial fraud and play as a supervisor, thereby reducing the probability of the company’s future financial fraud. Our findings provide direct empirical evidence for the effectiveness of the independent director system and enhance our understanding of independent directors’ actual voting behaviour. © 2023 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",11,10.1080/21697213.2023.2239670,"This paper examines the role of independent directors in identifying and mitigating the risk of financial fraud in companies, using machine learning to predict fraud risk. It analyzes the relationship between independent directors' dissenting opinions on financial proposals and the subsequent risk of fraud. The study provides empirical evidence on the effectiveness of independent directors in corporate governance. Since it uses AI methods to analyze the impact of independent directors on financial fraud risk, it fits into category A. Class: A",A,1692,90,stop,fp_0ba0d124f1
